,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,labels,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,trending
240,scala-csv,tototoshi/scala-csv,csv-yaml,https://github.com/tototoshi/scala-csv,https://github.com/tototoshi/scala-csv,,2012-03-08 17:02:19,2025-04-14 10:45:47,2025-04-14 10:45:39,537.0,1.0,141.0,28.0,250.0,30.0,68.0,699,,,,,,CSV Reader/Writer for Scala.,,,35.0,13,False,3,['scala3'],,,,,,
241,tut,tpolecat/tut,sbt,https://github.com/tpolecat/tut,https://github.com/tpolecat/tut,MIT,2013-10-25 21:41:48,2021-04-12 21:20:42,2021-04-12 21:20:42,454.0,,62.0,18.0,150.0,63.0,52.0,596,,,,,,doc/tutorial generator for scala.,,,38.0,13,False,3,,,,,,,
242,scalameter,scalameter/scalameter,test,https://github.com/scalameter/scalameter,https://github.com/scalameter/scalameter,,2012-11-18 20:56:32,2022-08-22 09:03:55,2022-08-22 09:03:55,798.0,,72.0,28.0,130.0,50.0,65.0,511,,,,,,Microbenchmarking and performance regression testing framework for the JVM platform.,,,49.0,13,False,3,,,,,,,
243,sbt-pack,xerial/sbt-pack,sbt,https://github.com/xerial/sbt-pack,https://github.com/xerial/sbt-pack,,2012-11-19 06:44:58,2025-05-28 08:14:04,2025-05-28 08:14:03,977.0,7.0,76.0,13.0,471.0,31.0,70.0,497,2024-05-08 00:59:29,0.20,,,15.0,A sbt plugin for creating distributable Scala packages.,,,38.0,13,False,3,,,,,,,
244,scala-clippy,softwaremill/scala-clippy,sbt,https://github.com/softwaremill/scala-clippy,https://github.com/softwaremill/scala-clippy,Apache-2.0,2015-12-19 20:13:21,2019-03-14 17:25:51,2019-03-14 11:17:52,260.0,,20.0,18.0,29.0,14.0,22.0,312,2019-03-14 17:25:51,0.6.1,,,20.0,Good advice for Scala compiler errors.,,,8.0,13,False,3,,,,,,,
245,banana-rdf,banana-rdf/banana-rdf,others,https://github.com/banana-rdf/banana-rdf,https://github.com/banana-rdf/banana-rdf,,2012-04-30 03:02:56,2023-07-11 15:24:27,2021-10-29 02:29:24,1342.0,,72.0,31.0,194.0,100.0,90.0,296,,,,,,Banana RDF.,,,31.0,13,False,2,['scalajs'],,,,,,
246,borer,sirthias/borer,json,https://github.com/sirthias/borer,https://github.com/sirthias/borer,MPL-2.0,2019-03-04 21:32:46,2025-04-29 09:34:52,2025-04-29 09:23:04,1067.0,11.0,16.0,10.0,636.0,11.0,118.0,236,,,,,,Efficient CBOR and JSON (de)serialization in Scala.,,,10.0,13,True,3,"['scala3', 'scalajs']",,,,,,
247,op-rabbit,spingo/op-rabbit,others,https://github.com/SpinGo/op-rabbit,https://github.com/SpinGo/op-rabbit,,2015-05-11 02:09:44,2021-10-28 21:40:36,2020-03-07 23:06:30,345.0,,72.0,12.0,59.0,40.0,107.0,232,2018-02-03 17:34:07,2.1.0,,,2.0,The Opinionated RabbitMQ Library for Scala and Akka.,,,38.0,13,False,2,,,,,,,
248,sbt-site,sbt/sbt-site,sbt,https://github.com/sbt/sbt-site,https://github.com/sbt/sbt-site,,2012-05-16 15:10:10,2024-04-06 08:23:48,2024-03-25 13:21:22,437.0,,74.0,16.0,137.0,27.0,54.0,175,2024-04-06 08:23:48,1.7.0,,,19.0,Site generation for sbt.,,,45.0,13,False,3,,,,,,,
249,scredis,Livestream/scredis,db-clients,https://github.com/Livestream/scredis,https://github.com/Livestream/scredis,Apache-2.0,2013-02-27 16:13:18,2018-06-21 20:42:37,2018-06-21 20:42:37,147.0,,17.0,34.0,8.0,1.0,51.0,153,2014-12-16 16:04:30,2.0.6,,,24.0,"Non-blocking, ultra-fast Scala Redis client built on top of Akka IO, used in production at Livestream.",,,7.0,13,False,3,,,,,,,
250,onnx-scala,emergentorder/onnx-scala,sci,https://github.com/EmergentOrder/onnx-scala,https://github.com/EmergentOrder/onnx-scala,AGPL-3.0,2018-08-15 00:20:30,2025-05-12 15:05:55,2025-05-12 15:05:25,1541.0,35.0,8.0,6.0,498.0,2.0,9.0,139,2022-12-22 18:12:39,0.17.0,,,13.0,"An ONNX (Open Neural Network eXchange) API and backend for typeful, functional deep learning and classical machine..",,,4.0,13,True,3,"['scala3', 'scalajs']",,,,,,
251,scruid,ing-bank/scruid,db-clients,https://github.com/ing-bank/scruid,https://github.com/ing-bank/scruid,Apache-2.0,2017-07-04 07:59:24,2021-07-04 10:22:44,2021-06-07 15:35:59,252.0,,27.0,15.0,77.0,7.0,31.0,115,2021-06-07 15:35:10,2.5.0,,,15.0,"Scala + Druid: Scruid. A library that allows you to compose queries in Scala, and parse the result back into typesafe..",,,20.0,13,False,3,,,,,,,
252,sbt-api-mappings,ThoughtWorksInc/sbt-api-mappings,sbt,https://github.com/ThoughtWorksInc/sbt-api-mappings,https://github.com/ThoughtWorksInc/sbt-api-mappings,Apache-2.0,2015-07-10 16:28:55,2025-05-25 00:34:03,2025-03-31 02:45:40,512.0,3.0,17.0,31.0,170.0,13.0,6.0,91,2022-03-19 19:01:11,3.0.2,,,8.0,An Sbt plugin that fills apiMappings for common Scala libraries.,,,12.0,13,True,3,,,,,,,
253,finagle-postgres,finagle/finagle-postgres,db-clients,https://github.com/finagle/finagle-postgres,https://github.com/finagle/finagle-postgres,Apache-2.0,2015-03-10 16:01:08,2023-09-05 22:07:32,2021-06-02 20:15:58,486.0,,40.0,8.0,287.0,15.0,25.0,81,2021-04-23 22:46:03,0.13,,,16.0,PostgreSQL protocol support for Finagle.,,,34.0,13,False,3,,,,,,,
254,reactor-scala-extensions,spring-attic/reactor-scala-extensions,reactive,https://github.com/spring-attic/reactor-scala-extensions,https://github.com/spring-attic/reactor-scala-extensions,Apache-2.0,2017-04-18 11:51:30,2022-03-01 19:25:25,2022-03-01 19:25:25,1392.0,,15.0,5.0,42.0,,34.0,52,2020-08-10 14:28:32,0.8.0,,,21.0,A scala extension for Project Reactors Flux and Mono.,,,16.0,13,False,3,,,,,,,
255,dregex,marianobarrios/dregex,env,https://github.com/marianobarrios/dregex,https://github.com/marianobarrios/dregex,BSD-2-Clause,2014-05-20 22:38:39,2025-05-29 02:02:56,2025-05-28 14:28:42,422.0,10.0,5.0,5.0,169.0,1.0,5.0,47,2024-04-06 22:41:19,0.9.0,,,5.0,dregex is a Java library that implements a regular expression engine using deterministic finite automata (DFA). It..,,,6.0,13,True,1,,,,,,,
256,sharaf,sake92/sharaf,web-frameworks,https://github.com/sake92/sharaf,https://github.com/sake92/sharaf,Apache-2.0,2023-04-06 01:38:35,2025-05-22 09:19:57,2025-05-22 09:18:45,339.0,70.0,2.0,6.0,17.0,10.0,18.0,46,2025-05-14 10:40:16,0.10.0,,,6.0,Minimalistic Scala 3 web framework.,,,2.0,13,True,3,['scala3'],,,,,,
257,scountries,lambdaworks/scountries,others,https://github.com/lambdaworks/scountries,https://github.com/lambdaworks/scountries,Apache-2.0,2022-09-02 11:48:45,2025-05-24 17:30:50,2025-05-24 17:30:50,169.0,16.0,2.0,9.0,163.0,,,21,2025-02-16 23:10:41,1.1.0,,,3.0,"Scala library that provides an enumeration of ISO 3166 codes for countries, along with their subdivisions.",,,5.0,13,True,2,['scala3'],io.lambdaworks:scountries_3,https://search.maven.org/artifact/io.lambdaworks/scountries_3,2025-02-16 23:08:15,,,
258,molecule,scalamolecule/molecule,db-clients,https://github.com/scalamolecule/molecule,https://github.com/scalamolecule/molecule,Apache-2.0,2022-08-28 09:13:41,2025-05-17 07:44:37,2025-05-17 07:44:30,503.0,46.0,,4.0,,,,20,2025-05-17 00:39:05,0.20.0,,,25.0,Molecule translates custom Scala code to database queries for multiple databases.,,,,13,True,3,"['scala3', 'scalajs']",,,,,,
259,scala.rx,lihaoyi/scala.rx,reactive,https://github.com/lihaoyi/scala.rx,https://github.com/lihaoyi/scala.rx,,2012-09-26 15:18:46,2023-06-10 18:22:22,2022-02-14 22:51:54,323.0,,79.0,55.0,223.0,29.0,55.0,987,,,,,,An experimental library for Functional Reactive Programming in Scala.,,,21.0,12,False,3,['scalajs'],,,,,,
260,better-monadic-for,oleg-py/better-monadic-for,sbt,https://github.com/oleg-py/better-monadic-for,https://github.com/oleg-py/better-monadic-for,MIT,2018-03-29 19:47:54,2024-05-07 13:24:27,2021-05-25 08:10:05,80.0,,34.0,21.0,19.0,13.0,27.0,709,,,,,1.0,Desugaring scala `for` without implicit `withFilter`s.,,,10.0,12,False,3,,,,,,,
261,akka-quartz-scheduler,enragedginger/akka-quartz-scheduler,others,https://github.com/enragedginger/akka-quartz-scheduler,https://github.com/enragedginger/akka-quartz-scheduler,,2013-04-13 02:48:41,2023-11-27 09:23:13,2022-07-24 14:56:33,191.0,,114.0,27.0,47.0,10.0,69.0,559,,,,,,Quartz Extension and utilities for cron-style scheduling in Akka.,,,41.0,12,False,3,['scala3'],,,,,,
262,accord,wix-incubator/accord,data,https://github.com/wix-incubator/accord,https://github.com/wix-incubator/accord,,2013-11-13 15:55:53,2022-11-23 10:05:39,2022-11-23 10:05:39,644.0,,55.0,279.0,36.0,24.0,93.0,529,,,,,,Accord: A sane validation library for Scala.,,,12.0,12,False,3,['scalajs'],,,,,,
263,casbah,mongodb/casbah,db-clients,https://github.com/mongodb/casbah,https://github.com/mongodb/casbah,,2010-10-29 18:39:30,2022-01-20 16:56:00,2022-01-20 16:55:58,1108.0,,130.0,61.0,64.0,7.0,,513,,,,,,Casbah is now officially end-of-life (EOL).,,,36.0,12,False,3,,,,,,,
264,salat,salat/salat,db-clients,https://github.com/salat/salat,https://github.com/salat/salat,,2011-01-12 16:54:23,2019-03-03 13:32:54,2019-03-03 13:32:53,877.0,,106.0,54.0,82.0,35.0,98.0,487,,,,,,Salat is a simple serialization library for case classes.,,,43.0,12,False,3,,,,,,,
265,scala-stm,nbronson/scala-stm,others,https://github.com/nbronson/scala-stm,https://github.com/nbronson/scala-stm,BSD-3-Clause,2010-07-08 23:40:04,2023-04-14 17:30:52,2018-03-14 17:04:15,496.0,,41.0,17.0,20.0,9.0,43.0,252,,,,,,"A library-based Software Transactional Memory (STM) for Scala, coupled with transactional sets and maps.",,,11.0,12,False,3,,,,,,,
266,scala-ssh,sirthias/scala-ssh,others,https://github.com/sirthias/scala-ssh,https://github.com/sirthias/scala-ssh,Apache-2.0,2011-10-28 14:07:59,2021-07-09 08:32:58,2021-07-09 08:32:58,157.0,,52.0,15.0,29.0,19.0,12.0,233,,,,,,Remote shell access via SSH for your Scala applications.,,,22.0,12,False,3,['scala3'],,,,,,
267,squid,epfldata/squid,toolkits,https://github.com/epfldata/squid,https://github.com/epfldata/squid,Apache-2.0,2016-03-08 21:53:00,2024-02-01 08:22:44,2020-11-23 16:20:07,583.0,,14.0,16.0,18.0,17.0,33.0,201,,,,,4.0,Squid type-safe metaprogramming and compilation framework for Scala.,,,6.0,12,False,3,,,,,,,
268,spoiwo,norbert-radyk/spoiwo,csv-yaml,https://github.com/norbert-radyk/spoiwo,https://github.com/norbert-radyk/spoiwo,MIT,2014-01-05 13:42:05,2022-09-18 15:42:58,2022-09-18 15:42:58,256.0,,45.0,13.0,44.0,11.0,21.0,182,,,,,,Scala POI Wrapper for the spreadsheet generation in Excel:.,,,20.0,12,False,3,['scala3'],,,,,,
269,doddle-model,picnicml/doddle-model,sci,https://github.com/picnicml/doddle-model,https://github.com/picnicml/doddle-model,Apache-2.0,2018-02-09 13:54:54,2024-08-13 01:11:34,2020-03-27 10:19:20,299.0,,23.0,13.0,151.0,34.0,29.0,137,,,,,11.0,doddle-model: machine learning in Scala.,,,8.0,12,False,3,,,,,,,
270,scala-jsonapi,scala-jsonapi/scala-jsonapi,json,https://github.com/scala-jsonapi/scala-jsonapi,https://github.com/scala-jsonapi/scala-jsonapi,MIT,2015-11-09 12:47:14,2018-12-28 12:29:57,2018-06-11 08:54:13,135.0,,24.0,28.0,52.0,16.0,34.0,106,,,,,,"Scala support library for integrating the JSON API spec with Spray, Play! or Circe.",,,21.0,12,False,3,,,,,,,
271,osm4scala,simplexspatial/osm4scala,others,https://github.com/simplexspatial/osm4scala,https://github.com/simplexspatial/osm4scala,MIT,2016-05-17 20:15:23,2025-03-12 00:41:07,2022-09-08 17:18:54,266.0,,19.0,5.0,43.0,26.0,47.0,86,2022-09-08 17:30:18,1.0.11,96.0,1.0,9.0,Scala and Spark library focused on reading OpenStreetMap Pbf files.,,,4.0,12,False,3,,,,,,,
272,enableIf.scala,ThoughtWorksInc/enableIf.scala,toolkits,https://github.com/ThoughtWorksInc/enableIf.scala,https://github.com/ThoughtWorksInc/enableIf.scala,Apache-2.0,2016-04-13 14:26:48,2024-06-25 04:37:36,2023-07-02 02:55:58,438.0,,5.0,27.0,133.0,5.0,5.0,68,2022-04-02 07:19:04,1.1.8,,,3.0,"A library that toggles Scala code at compile-time, like #if in C/C++.",,,6.0,12,False,3,,,,,,,
273,lucene4s,outr/lucene4s,db-clients,https://github.com/outr/lucene4s,https://github.com/outr/lucene4s,MIT,2016-10-11 18:40:58,2025-05-04 00:31:35,2025-02-01 15:45:31,157.0,,19.0,6.0,23.0,3.0,8.0,53,2025-02-01 15:45:58,1.12.0,,,1.0,Light-weight convenience wrapper around Lucene to simplify complex tasks and add Scala sugar.,,,6.0,12,True,3,"['scala3', 'scalajs']",,,,,,
274,otavia,otavia-projects/otavia,reactive,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-10-21 13:50:45,2024-10-21 13:42:50,573.0,,4.0,3.0,,,,43,2024-09-16 16:21:02,0.4.5,,,11.0,Your shiny new IO & Actor programming model!.,15.0,,1.0,12,True,3,['scala3'],cc.otavia:otavia-runtime_3,https://search.maven.org/artifact/cc.otavia/otavia-runtime_3,2024-09-15 09:19:26,15.0,,
275,otavia-runtime,otavia-projects/otavia,di,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-10-21 13:50:45,2024-10-21 13:42:50,573.0,,4.0,3.0,,,,43,2024-09-16 16:21:02,0.4.5,,,11.0,Your shiny new IO & Actor programming model!.,15.0,,1.0,12,True,3,['scala3'],cc.otavia:otavia-runtime_3,https://search.maven.org/artifact/cc.otavia/otavia-runtime_3,2024-09-15 09:19:26,15.0,,
276,squery,sake92/squery,db-clients,https://github.com/sake92/squery,https://github.com/sake92/squery,Apache-2.0,2023-02-20 11:25:29,2025-03-25 11:52:43,2025-03-25 11:52:39,162.0,16.0,,4.0,,2.0,8.0,19,2025-04-03 11:24:56,0.7.0,,,5.0,Simple SQL queries in Scala 3.,,,,12,True,3,['scala3'],,,,,,
277,stac4s,stac-utils/stac4s,others,https://github.com/stac-utils/stac4s,https://github.com/stac-utils/stac4s,Apache-2.0,2019-11-23 20:43:52,2025-04-01 12:35:02,2025-04-01 12:35:02,523.0,3.0,10.0,9.0,725.0,20.0,31.0,17,2024-05-13 00:53:22,0.9.1,,,25.0,A Scala library with primitives to build applications using the SpatioTemporal Asset Catalogs specification.,,,16.0,12,True,3,['scalajs'],,,,,,
278,scurl-detector,lambdaworks/scurl-detector,others,https://github.com/lambdaworks/scurl-detector,https://github.com/lambdaworks/scurl-detector,Apache-2.0,2021-06-08 09:33:41,2025-05-24 17:33:48,2025-05-24 17:31:46,264.0,18.0,1.0,9.0,260.0,1.0,9.0,16,2025-02-16 23:05:44,1.2.0,,,3.0,Scala library that detects and extracts URLs from text.,,,7.0,12,True,3,['scala3'],io.lambdaworks:scurl-detector_3,https://search.maven.org/artifact/io.lambdaworks/scurl-detector_3,2025-02-16 23:03:54,,,
279,managerial,dvgica/managerial,others,https://github.com/dvgica/managerial,https://github.com/dvgica/managerial,Apache-2.0,2021-05-29 03:28:20,2025-05-29 00:54:29,2025-05-29 00:50:22,554.0,33.0,2.0,3.0,217.0,,,13,2025-05-29 01:06:55,0.10.0,,,8.0,A zero-dependency Scala library for managing resources monadically.,,,3.0,12,False,3,['scala3'],,,,,,
280,aptus-core,aptusproject/aptus-core,others,https://github.com/aptusproject/aptus-core,https://github.com/aptusproject/aptus-core,Apache-2.0,2021-05-25 18:13:35,2025-04-25 21:51:55,2025-04-23 21:27:46,337.0,85.0,1.0,2.0,,,,10,2024-12-02 20:35:31,0.7.0,,,10.0,A utility library aiming to simplify the Scala coding experience.,,,,12,False,3,['scala3'],,,,,,
281,cask,com-lihaoyi/cask,web-frameworks,https://github.com/com-lihaoyi/cask,https://github.com/com-lihaoyi/cask,,2018-07-20 00:48:20,2025-02-02 12:24:31,,,,62.0,,,10.0,,551,,,,,,"Cask: a Scala HTTP micro-framework. Cask makes it easy to set up a website, backend server, or REST API using Scala.",,,20.0,11,False,3,"['scala3', 'scalajs']",,,,,,-5.0
282,curiodb,stephenmcd/curiodb,distributed,https://github.com/stephenmcd/curiodb,https://github.com/stephenmcd/curiodb,BSD-2-Clause,2015-04-26 01:47:43,2018-11-04 22:44:22,2018-11-04 22:44:21,139.0,,44.0,34.0,19.0,5.0,7.0,513,,,,,,Distributed NoSQL Database.,,,6.0,11,False,3,,,,,,,
283,akka-tracing,levkhomich/akka-tracing,distributed,https://github.com/levkhomich/akka-tracing,https://github.com/levkhomich/akka-tracing,,2014-03-15 20:15:30,2018-01-31 15:10:20,2018-01-13 12:03:50,355.0,,35.0,27.0,18.0,22.0,75.0,315,,,,,,"A distributed tracing extension for Akka. Provides integration with Play framework, Spray and Akka HTTP.",,,8.0,11,False,3,,,,,,,
284,reactive,nafg/reactive,web-frameworks,https://github.com/nafg/reactive,https://github.com/nafg/reactive,,2010-05-27 23:21:42,2024-06-30 15:02:15,2021-02-28 04:06:13,1147.0,,41.0,19.0,149.0,29.0,53.0,215,,,,,,A simple FRP library and a web UI framework built on it.,,,11.0,11,False,3,['scalajs'],,,,,,
285,scalive,xitrum-framework/scalive,test,https://github.com/xitrum-framework/scalive,https://github.com/xitrum-framework/scalive,MIT,2014-01-28 08:11:24,2019-01-30 13:34:32,2019-01-30 13:34:25,125.0,,13.0,17.0,3.0,8.0,12.0,200,2019-01-30 13:24:43,1.7.0,702.0,5.0,8.0,Connect a Scala REPL to running JVM processes without any prior setup.,,,4.0,11,False,3,,,,,,,
286,mainargs,com-lihaoyi/mainargs,others,https://github.com/com-lihaoyi/mainargs,https://github.com/com-lihaoyi/mainargs,,2020-11-14 09:00:48,2025-05-29 06:48:52,2025-03-10 09:47:03,205.0,2.0,25.0,7.0,160.0,28.0,16.0,197,2024-10-11 09:56:03,0.7.6,,,21.0,"A small, convenient, dependency-free library for command-line argument parsing in Scala.",,,15.0,11,False,3,"['scala3', 'scalajs']",,,,,,
287,scala-forklift,lastland/scala-forklift,db-clients,https://github.com/lastland/scala-forklift,https://github.com/lastland/scala-forklift,,2015-08-18 16:26:21,2024-08-19 14:36:15,2024-08-19 14:36:15,277.0,,32.0,10.0,26.0,13.0,19.0,187,2016-08-10 07:04:47,0.2.3,,,3.0,"Type-safe data migration tool for Slick, Git and beyond.",,,11.0,11,False,3,,,,,,,
288,scalacollider,sciss/scalacollider,media,https://github.com/sciss/scalacollider,https://github.com/sciss/scalacollider,AGPL-3.0,2009-12-10 16:39:10,2021-10-24 16:34:30,,,,19.0,,,8.0,,186,,,,,,A Scala sound synthesis library based on SuperCollider.,,,2.0,11,False,2,"['scala3', 'scalajs']",,,,,,
289,numsca,botkop/numsca,sci,https://github.com/botkop/numsca,https://github.com/botkop/numsca,BSD-2-Clause,2017-12-06 10:18:37,2025-05-24 06:10:02,2025-05-24 06:10:02,75.0,1.0,18.0,17.0,4.0,3.0,7.0,186,2020-04-19 10:21:27,0.1.7,,,7.0,numsca is numpy for scala.,,,,11,True,3,,,,,,,
290,log4s,Log4s/log4s,logging,https://github.com/Log4s/log4s,https://github.com/Log4s/log4s,,2013-04-28 07:57:48,2024-02-11 15:48:26,2024-02-11 15:48:26,379.0,,25.0,8.0,63.0,10.0,22.0,171,,,,,,High-performance SLF4J wrapper for Scala.,,,15.0,11,False,3,"['scala3', 'scalajs']",,,,,,
291,scala-records,scala-records/scala-records,toolkits,https://github.com/scala-records/scala-records,https://github.com/scala-records/scala-records,BSD-3-Clause,2014-06-17 09:59:57,2019-06-10 22:59:35,2019-06-10 22:59:34,224.0,,14.0,18.0,77.0,19.0,46.0,160,,,,,,Labeled records for Scala based on structural refinement types and macros.,,,11.0,11,False,3,['scalajs'],,,,,,
292,parapet,parapet-io/parapet,distributed,https://github.com/parapet-io/parapet,https://github.com/parapet-io/parapet,Apache-2.0,2019-07-27 19:08:31,2023-04-30 02:37:57,2023-04-30 02:37:57,326.0,,7.0,11.0,30.0,8.0,18.0,138,2022-02-24 07:02:23,0.0.1-RC6,,,5.0,A purely functional library to build distributed and event-driven systems.,,,7.0,11,False,3,,,,,,,
293,fastring,atry/fastring,env,https://github.com/Atry/fastring,https://github.com/Atry/fastring,Apache-2.0,2012-11-25 07:09:25,2025-01-05 01:20:18,2024-05-03 07:01:51,533.0,,10.0,7.0,254.0,7.0,4.0,127,2018-03-26 01:49:18,1.0.0,,,4.0,Extremely fast string formatting.,,,7.0,11,True,2,['scalajs'],,,,,,
294,ScalaJack,gzoller/ScalaJack,json,https://github.com/gzoller/ScalaJack,https://github.com/gzoller/ScalaJack,,2013-06-17 20:20:56,2025-05-11 00:44:30,2025-05-11 00:43:44,976.0,47.0,9.0,12.0,194.0,,52.0,114,,,,,,Fast JSON parser/generator for Scala.,,,13.0,11,False,3,['scala3'],,,,,,
295,fintrospect,daviddenton/fintrospect,http,https://github.com/daviddenton/fintrospect,https://github.com/daviddenton/fintrospect,Apache-2.0,2015-03-01 20:31:11,2020-08-26 11:42:43,2020-08-26 11:42:38,1752.0,,10.0,7.0,23.0,3.0,26.0,91,,,,,,"Implement fast, type-safe HTTP webservices for Finagle.",,,5.0,11,False,3,,,,,,,
296,fast-string-interpolator,plokhotnyuk/fast-string-interpolator,env,https://github.com/plokhotnyuk/fast-string-interpolator,https://github.com/plokhotnyuk/fast-string-interpolator,Apache-2.0,2018-03-06 17:45:04,2025-03-18 03:22:16,2025-03-18 03:22:16,403.0,2.0,7.0,15.0,326.0,2.0,5.0,91,2022-10-13 08:37:27,0.6.3,,,11.0,Scala macro that generates ultra-fast string interpolators.,,,7.0,11,True,2,"['scala3', 'scalajs']",,,,,,
297,fury,propensive/fury,development-cycle,https://github.com/propensive/fury,https://github.com/propensive/fury,Apache-2.0,2018-09-29 17:43:17,2024-12-27 13:38:38,2024-12-27 13:38:38,618.0,,2.0,3.0,9.0,20.0,37.0,86,2022-12-04 21:54:49,0.8.0,1661.0,41.0,9.0,A build tool for Scala.,,,1.0,11,True,3,,,,,,,
298,franklin,azavea/franklin,others,https://github.com/azavea/franklin,https://github.com/azavea/franklin,Apache-2.0,2019-11-05 11:43:39,2025-05-12 16:27:14,2025-05-12 16:27:14,1279.0,1.0,19.0,12.0,1725.0,96.0,102.0,81,,,,,,A STAC/OGC API Features Web Service.,,,13.0,11,True,3,,,,,,,
299,sbt-ide-settings,Jetbrains/sbt-ide-settings,sbt,https://github.com/JetBrains/sbt-ide-settings,https://github.com/JetBrains/sbt-ide-settings,Apache-2.0,2015-02-13 12:06:38,2025-02-07 10:18:00,2025-02-07 10:17:57,45.0,,8.0,20.0,2.0,9.0,6.0,67,2025-01-06 16:08:29,1.1.2,,,5.0,SBT plugin for tweaking various IDE settings.,,,8.0,11,True,3,,,,,,,
300,couchdb-scala,beloglazov/couchdb-scala,db-clients,https://github.com/beloglazov/couchdb-scala,https://github.com/beloglazov/couchdb-scala,Apache-2.0,2015-01-15 23:10:06,2018-11-13 12:48:24,2017-08-05 07:34:18,236.0,,18.0,5.0,33.0,18.0,31.0,65,2016-05-08 00:58:39,0.7.2,,,7.0,A purely functional Scala client for CouchDB.,,,2.0,11,False,3,,,,,,,
301,scowl,phenoscape/scowl,others,https://github.com/phenoscape/scowl,https://github.com/phenoscape/scowl,MIT,2013-05-10 18:08:52,2024-07-10 18:34:34,2022-03-30 19:07:24,243.0,,9.0,9.0,175.0,8.0,4.0,56,2022-03-30 16:58:35,1.4.1,,,9.0,A Scala DSL for programming with the OWL API.,,,3.0,11,False,3,['scala3'],,,,,,
302,otavia-serde-json,otavia-projects/otavia,json,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-10-21 13:50:45,2024-10-21 13:42:50,573.0,,4.0,3.0,,,,43,2024-09-16 16:21:02,0.4.5,,,11.0,Your shiny new IO & Actor programming model!.,3.0,,1.0,11,True,3,['scala3'],cc.otavia:otavia-serde-json_3,https://search.maven.org/artifact/cc.otavia/otavia-serde-json_3,2024-09-15 09:19:32,3.0,,
303,otavia-sql,otavia-projects/otavia,db-clients,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-10-21 13:50:45,2024-10-21 13:42:50,573.0,,4.0,3.0,,,,43,2024-09-16 16:21:02,0.4.5,,,11.0,Your shiny new IO & Actor programming model!.,4.0,,1.0,11,True,3,['scala3'],cc.otavia:otavia-sql_3,https://search.maven.org/artifact/cc.otavia/otavia-sql_3,2024-09-15 09:19:41,4.0,,
304,media4s,outr/media4s,media,https://github.com/outr/media4s,https://github.com/outr/media4s,MIT,2016-09-28 20:04:06,2024-12-21 16:08:49,2024-12-21 16:08:38,60.0,,4.0,5.0,4.0,,3.0,35,2024-12-21 15:29:46,1.0.22,,,2.0,"Scala command-line wrapper around ffmpeg, ffprobe, ImageMagick, and other tools relating to media.",,,3.0,11,True,2,,,,,,,
305,proto,zero-deps/proto,data,https://github.com/zero-deps/proto,https://github.com/zero-deps/proto,MIT,2019-03-15 13:27:19,2024-09-21 15:43:43,2024-09-20 21:37:35,343.0,,3.0,6.0,10.0,,19.0,34,2024-09-15 19:42:09,2.1.3,,,17.0,Lightweight and fast serialization library for Scala 2/3 based on Protocol Buffers with macros.,,,7.0,11,True,3,['scala3'],,,,,,
306,gridscale,openmole/gridscale,bigdata,https://github.com/openmole/gridscale,https://github.com/openmole/gridscale,AGPL-3.0,2012-09-28 10:13:23,2025-05-18 19:26:36,2025-05-18 19:26:29,1166.0,20.0,8.0,8.0,12.0,4.0,8.0,27,,,,,,"Scala library for accessing various file, batch systems, job schedulers and grid middlewares.",,,5.0,11,True,3,['scala3'],,,,,,
307,subcut,dickwall/subcut,di,https://github.com/dickwall/subcut,https://github.com/dickwall/subcut,,2011-05-30 23:58:27,2020-10-12 22:18:41,2018-05-17 21:40:26,92.0,,33.0,24.0,17.0,8.0,21.0,405,,,,,,Scala Uniquely Bound Classes Under Traits.,,,11.0,10,False,3,,,,,,,
308,replesent,marconilanna/replesent,others,https://github.com/marconilanna/REPLesent,https://github.com/marconilanna/REPLesent,Apache-2.0,2015-02-02 02:37:44,2019-10-02 19:39:29,2019-08-27 14:36:48,73.0,,34.0,14.0,13.0,5.0,,398,,,,,,A neat little tool to build presentations using the Scala REPL.,,,9.0,10,False,3,,,,,,,
309,scalatex,lihaoyi/scalatex,env,https://github.com/lihaoyi/Scalatex,https://github.com/lihaoyi/Scalatex,,2014-12-19 04:14:12,2020-02-21 06:44:18,2020-02-21 06:44:18,232.0,,38.0,14.0,32.0,29.0,21.0,290,,,,,,"Programmable, Typesafe Document Generation.",,,16.0,10,False,2,['scalajs'],,,,,,
