,name,github_id,maven_id,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,maven_url,maven_latest_release_published_at,maven_dependent_project_count,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,updated_github_id
265,otavia-all,otavia-projects/otavia,cc.otavia:otavia-all_3,toolkits,['scala3'],https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-08-22 15:46:13,2024-08-22 15:43:44,558.0,104.0,2.0,3.0,,,,27,2024-07-09 15:03:32,0.4.0,6.0,Your shiny new IO & Actor programming model! Star me please.,,,1.0,13,https://search.maven.org/artifact/cc.otavia/otavia-all_3,2024-07-09 14:50:02,,True,3,,,,
266,otavia-codec-http,otavia-projects/otavia,cc.otavia:otavia-codec-http_3,http,['scala3'],https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-08-22 15:46:13,2024-08-22 15:43:44,558.0,104.0,2.0,3.0,,,,27,2024-07-09 15:03:32,0.4.0,7.0,Your shiny new IO & Actor programming model! Star me please.,2.0,,1.0,13,https://search.maven.org/artifact/cc.otavia/otavia-codec-http_3,2024-07-09 14:50:04,2.0,True,3,,,,
267,otavia-postgres-driver,otavia-projects/otavia,cc.otavia:otavia-postgres-driver_3,db-clients,['scala3'],https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-08-22 15:46:13,2024-08-22 15:43:44,558.0,104.0,2.0,3.0,,,,27,2024-07-09 15:03:32,0.4.0,6.0,Your shiny new IO & Actor programming model! Star me please.,2.0,,1.0,13,https://search.maven.org/artifact/cc.otavia/otavia-postgres-driver_3,2024-07-09 14:50:11,2.0,True,3,,,,
268,otavia-mysql-driver,otavia-projects/otavia,cc.otavia:otavia-mysql-driver_3,db-clients,['scala3'],https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-08-22 15:46:13,2024-08-22 15:43:44,558.0,104.0,2.0,3.0,,,,27,2024-07-09 15:03:32,0.4.0,7.0,Your shiny new IO & Actor programming model! Star me please.,2.0,,1.0,13,https://search.maven.org/artifact/cc.otavia/otavia-mysql-driver_3,2024-07-09 14:50:10,2.0,True,3,,,,
269,molecule,scalamolecule/molecule,,db-clients,"['scala3', 'scalajs']",https://github.com/scalamolecule/molecule,https://github.com/scalamolecule/molecule,Apache-2.0,2022-08-28 09:13:41,2024-08-15 14:27:57,2024-08-15 14:26:43,407.0,78.0,,4.0,,,,17,2024-08-15 14:27:57,0.10.1,13.0,Molecule translates custom Scala code to database queries for multiple databases.,,,,13,,,,True,3,,,,
270,scala.rx,lihaoyi/scala.rx,,reactive,['scalajs'],https://github.com/lihaoyi/scala.rx,https://github.com/lihaoyi/scala.rx,,2012-09-26 15:18:46,2023-06-10 18:22:22,2022-02-14 22:51:54,323.0,,82.0,56.0,223.0,25.0,55.0,984,,,,An experimental library for Functional Reactive Programming in Scala.,,,21.0,12,,,,False,3,,,,
271,better-monadic-for,oleg-py/better-monadic-for,,sbt,,https://github.com/oleg-py/better-monadic-for,https://github.com/oleg-py/better-monadic-for,MIT,2018-03-29 19:47:54,2024-05-07 13:24:27,2021-05-25 08:10:05,80.0,,32.0,21.0,19.0,13.0,27.0,705,,,1.0,Desugaring scala `for` without implicit `withFilter`s.,,,10.0,12,,,,False,3,,,,
272,akka-quartz-scheduler,enragedginger/akka-quartz-scheduler,,others,['scala3'],https://github.com/enragedginger/akka-quartz-scheduler,https://github.com/enragedginger/akka-quartz-scheduler,,2013-04-13 02:48:41,2023-11-27 09:23:13,2022-07-24 14:56:33,191.0,,111.0,28.0,47.0,10.0,69.0,559,,,,Quartz Extension and utilities for cron-style scheduling in Akka.,,,41.0,12,,,,False,3,,,,
273,accord,wix-incubator/accord,,data,['scalajs'],https://github.com/wix-incubator/accord,https://github.com/wix-incubator/accord,,2013-11-13 15:55:53,2022-11-23 10:05:39,2022-11-23 10:05:39,644.0,,54.0,280.0,36.0,24.0,93.0,534,,,,Accord: A sane validation library for Scala.,,,12.0,12,,,,False,3,,,,
274,casbah,mongodb/casbah,,db-clients,,https://github.com/mongodb/casbah,https://github.com/mongodb/casbah,,2010-10-29 18:39:30,2022-01-20 16:56:00,2022-01-20 16:55:58,1108.0,,129.0,61.0,64.0,7.0,,512,,,,Casbah is now officially end-of-life (EOL).,,,36.0,12,,,,False,3,,,,
275,salat,salat/salat,,db-clients,,https://github.com/salat/salat,https://github.com/salat/salat,,2011-01-12 16:54:23,2019-03-03 13:32:54,2019-03-03 13:32:53,877.0,,108.0,55.0,82.0,36.0,97.0,485,,,,Salat is a simple serialization library for case classes.,,,43.0,12,,,,False,3,,,,
276,scala-stm,nbronson/scala-stm,,others,,https://github.com/nbronson/scala-stm,https://github.com/nbronson/scala-stm,BSD-3-Clause,2010-07-08 23:40:04,2023-04-14 17:30:52,2018-03-14 17:04:15,496.0,,41.0,17.0,20.0,9.0,43.0,249,,,,"A library-based Software Transactional Memory (STM) for Scala, coupled with transactional sets and maps.",,,11.0,12,,,,False,3,,,,
277,scala-ssh,sirthias/scala-ssh,,others,['scala3'],https://github.com/sirthias/scala-ssh,https://github.com/sirthias/scala-ssh,Apache-2.0,2011-10-28 14:07:59,2021-07-09 08:32:58,2021-07-09 08:32:58,157.0,,52.0,16.0,29.0,19.0,12.0,233,,,,Remote shell access via SSH for your Scala applications.,,,21.0,12,,,,False,3,,,,
278,reactive,nafg/reactive,,web-frameworks,['scalajs'],https://github.com/nafg/reactive,https://github.com/nafg/reactive,,2010-05-27 23:21:42,2024-06-30 15:02:15,2021-02-28 04:06:13,1147.0,,41.0,19.0,149.0,29.0,53.0,215,,,,A simple FRP library and a web UI framework built on it.,,,11.0,12,,,,False,3,,,,
279,squid,epfldata/squid,,toolkits,,https://github.com/epfldata/squid,https://github.com/epfldata/squid,Apache-2.0,2016-03-08 21:53:00,2024-02-01 08:22:44,2020-11-23 16:20:07,583.0,,14.0,17.0,18.0,17.0,33.0,197,,,4.0,Squid type-safe metaprogramming and compilation framework for Scala.,,,6.0,12,,,,False,3,,,,
280,numsca,botkop/numsca,,sci,,https://github.com/botkop/numsca,https://github.com/botkop/numsca,BSD-2-Clause,2017-12-06 10:18:37,2024-07-14 14:20:53,2023-01-30 06:59:54,74.0,,18.0,18.0,4.0,3.0,7.0,183,2020-04-19 10:21:27,0.1.7,7.0,numsca is numpy for scala.,,,,12,,,,False,3,,,,
281,spoiwo,norbert-radyk/spoiwo,,csv-yaml,['scala3'],https://github.com/norbert-radyk/spoiwo,https://github.com/norbert-radyk/spoiwo,MIT,2014-01-05 13:42:05,2022-09-18 15:42:58,2022-09-18 15:42:58,256.0,,44.0,13.0,44.0,11.0,21.0,182,,,,Scala POI Wrapper for the spreadsheet generation in Excel:.,,,20.0,12,,,,False,3,,,,
282,sbt-pgp,sbt/sbt-pgp,,sbt,,https://github.com/sbt/sbt-pgp,https://github.com/sbt/sbt-pgp,,2011-09-08 15:58:10,2024-02-21 05:53:06,2024-02-21 05:53:05,335.0,,54.0,7.0,87.0,19.0,97.0,142,2022-12-06 03:46:29,2.2.1,15.0,PGP plugin for sbt.,,,34.0,12,,,,False,3,,,,
283,optimus,vagmcs/optimus,,sci,['scala3'],https://github.com/vagmcs/Optimus,https://github.com/vagmcs/Optimus,LGPL-3.0,2014-12-23 12:23:36,2024-03-13 14:26:05,2022-08-27 20:53:36,279.0,,27.0,8.0,20.0,,21.0,141,2022-08-28 16:54:49,3.4.3,1.0,Optimus is a mathematical programming library for Scala.,,,9.0,12,,,,False,3,1955.0,81.0,,
284,fastring,atry/fastring,,env,['scalajs'],https://github.com/Atry/fastring,https://github.com/Atry/fastring,Apache-2.0,2012-11-25 07:09:25,2024-08-18 01:10:47,2024-05-03 07:01:51,533.0,,10.0,8.0,230.0,7.0,4.0,125,2018-03-26 01:49:18,1.0.0,4.0,Extremely fast string formatting.,,,7.0,12,,,,True,2,,,,
285,scowl,phenoscape/scowl,,others,['scala3'],https://github.com/phenoscape/scowl,https://github.com/phenoscape/scowl,MIT,2013-05-10 18:08:52,2024-07-10 18:34:34,2022-03-30 19:07:24,243.0,,9.0,10.0,175.0,8.0,4.0,54,2022-03-30 16:58:35,1.4.1,9.0,A Scala DSL for programming with the OWL API.,,,3.0,12,,,,False,3,,,,
286,curiodb,stephenmcd/curiodb,,distributed,,https://github.com/stephenmcd/curiodb,https://github.com/stephenmcd/curiodb,BSD-2-Clause,2015-04-26 01:47:43,2018-11-04 22:44:22,2018-11-04 22:44:21,139.0,,44.0,35.0,19.0,5.0,7.0,511,,,,Distributed NoSQL Database.,,,6.0,11,,,,False,3,,,,
287,akka-tracing,levkhomich/akka-tracing,,distributed,,https://github.com/levkhomich/akka-tracing,https://github.com/levkhomich/akka-tracing,,2014-03-15 20:15:30,2018-01-31 15:10:20,2018-01-13 12:03:50,355.0,,35.0,28.0,18.0,22.0,75.0,315,,,,"A distributed tracing extension for Akka. Provides integration with Play framework, Spray and Akka HTTP.",,,8.0,11,,,,False,3,,,,
288,scalive,xitrum-framework/scalive,,test,,https://github.com/xitrum-framework/scalive,https://github.com/xitrum-framework/scalive,MIT,2014-01-28 08:11:24,2019-01-30 13:34:32,2019-01-30 13:34:25,125.0,,13.0,18.0,3.0,8.0,12.0,200,2019-01-30 13:24:43,1.7.0,8.0,Connect a Scala REPL to running JVM processes without any prior setup.,,,4.0,11,,,,False,3,666.0,5.0,,
289,scala-forklift,lastland/scala-forklift,,db-clients,,https://github.com/lastland/scala-forklift,https://github.com/lastland/scala-forklift,,2015-08-18 16:26:21,2024-08-19 14:36:15,2024-08-19 14:36:15,277.0,1.0,30.0,11.0,21.0,13.0,19.0,188,2016-08-10 07:04:47,0.2.3,3.0,"Type-safe data migration tool for Slick, Git and beyond.",,,11.0,11,,,,False,3,,,,
290,scalacollider,sciss/scalacollider,,media,"['scala3', 'scalajs']",https://github.com/sciss/scalacollider,https://github.com/sciss/scalacollider,AGPL-3.0,2009-12-10 16:39:10,2021-10-24 16:34:30,,,,19.0,,,8.0,,186,,,,A Scala sound synthesis library based on SuperCollider.,,,2.0,11,,,,False,2,,,,
291,log4s,Log4s/log4s,,logging,"['scala3', 'scalajs']",https://github.com/Log4s/log4s,https://github.com/Log4s/log4s,,2013-04-28 07:57:48,2024-02-11 15:48:26,2024-02-11 15:48:26,379.0,,24.0,9.0,63.0,8.0,21.0,172,,,,High-performance SLF4J wrapper for Scala.,,,15.0,11,,,,False,3,,,,
292,scala-records,scala-records/scala-records,,toolkits,['scalajs'],https://github.com/scala-records/scala-records,https://github.com/scala-records/scala-records,BSD-3-Clause,2014-06-17 09:59:57,2019-06-10 22:59:35,2019-06-10 22:59:34,224.0,,14.0,19.0,77.0,19.0,46.0,160,,,,Labeled records for Scala based on structural refinement types and macros.,,,11.0,11,,,,False,3,,,,
293,octopus,krzemin/octopus,,data,['scalajs'],https://github.com/krzemin/octopus,https://github.com/krzemin/octopus,Apache-2.0,2016-12-10 16:51:09,2024-06-24 17:37:16,2020-11-04 07:51:59,121.0,,23.0,7.0,122.0,13.0,8.0,150,,,,Scala library for boilerplate-free validation.,,,9.0,11,,,,False,3,,,,
294,parapet,parapet-io/parapet,,distributed,,https://github.com/parapet-io/parapet,https://github.com/parapet-io/parapet,Apache-2.0,2019-07-27 19:08:31,2023-04-30 02:37:57,2023-04-30 02:37:57,326.0,,7.0,12.0,30.0,8.0,18.0,136,2022-02-24 07:02:23,0.0.1-RC6,5.0,A purely functional library to build distributed and event-driven systems.,,,7.0,11,,,,True,3,,,,
295,scala-jsonapi,scala-jsonapi/scala-jsonapi,,json,,https://github.com/scala-jsonapi/scala-jsonapi,https://github.com/scala-jsonapi/scala-jsonapi,MIT,2015-11-09 12:47:14,2018-12-28 12:29:57,2018-06-11 08:54:13,135.0,,24.0,29.0,52.0,16.0,34.0,107,,,,"Scala support library for integrating the JSON API spec with Spray, Play! or Circe.",,,20.0,11,,,,False,3,,,,
296,scalafiddle-editor,scalafiddle/scalafiddle-editor,,others,,https://github.com/scalafiddle/scalafiddle-editor,https://github.com/scalafiddle/scalafiddle-editor,Apache-2.0,2016-08-01 18:16:47,2020-02-09 21:22:50,2020-02-09 21:22:48,174.0,,42.0,3.0,49.0,21.0,26.0,102,,,,Web user interface for ScalaFiddle.,,,20.0,11,,,,False,3,,,,
297,lolhttp,criteo/lolhttp,,http,,https://github.com/criteo/lolhttp,https://github.com/criteo/lolhttp,Apache-2.0,2017-04-28 07:06:53,2024-08-12 13:05:29,2023-07-17 16:35:50,126.0,,18.0,19.0,210.0,29.0,8.0,93,2023-07-17 16:37:14,0.13.6,31.0,An HTTP Server and Client library for Scala.,,,20.0,11,,,,True,3,,,,
298,fintrospect,daviddenton/fintrospect,,http,,https://github.com/daviddenton/fintrospect,https://github.com/daviddenton/fintrospect,Apache-2.0,2015-03-01 20:31:11,2020-08-26 11:42:43,2020-08-26 11:42:38,1752.0,,10.0,8.0,23.0,3.0,26.0,91,,,,"Implement fast, type-safe HTTP webservices for Finagle.",,,5.0,11,,,,False,3,,,,
299,osm4scala,simplexspatial/osm4scala,,others,,https://github.com/simplexspatial/osm4scala,https://github.com/simplexspatial/osm4scala,MIT,2016-05-17 20:15:23,2023-10-27 16:37:18,2022-09-08 17:18:54,266.0,,16.0,6.0,41.0,26.0,47.0,79,2022-09-08 17:30:18,1.0.11,9.0,Scala and Spark library focused on reading OpenStreetMap Pbf files.,,,4.0,11,,,,False,3,69.0,1.0,,
300,couchdb-scala,beloglazov/couchdb-scala,,db-clients,,https://github.com/beloglazov/couchdb-scala,https://github.com/beloglazov/couchdb-scala,Apache-2.0,2015-01-15 23:10:06,2018-11-13 12:48:24,2017-08-05 07:34:18,236.0,,18.0,6.0,33.0,18.0,31.0,65,2016-05-08 00:58:39,0.7.2,7.0,A purely functional Scala client for CouchDB.,,,2.0,11,,,,False,3,,,,
301,sbt-ide-settings,Jetbrains/sbt-ide-settings,,sbt,,https://github.com/JetBrains/sbt-ide-settings,https://github.com/JetBrains/sbt-ide-settings,Apache-2.0,2015-02-13 12:06:38,2023-10-10 08:48:22,2023-10-10 08:08:15,40.0,,7.0,22.0,2.0,9.0,6.0,62,2023-02-06 17:13:32,1.1.1,4.0,SBT plugin for tweaking various IDE settings.,,,7.0,11,,,,True,3,,,,
302,sbt-scala-js-map,ThoughtWorksInc/sbt-scala-js-map,,sbt,['scalajs'],https://github.com/ThoughtWorksInc/sbt-scala-js-map,https://github.com/ThoughtWorksInc/sbt-scala-js-map,Apache-2.0,2016-04-12 18:38:07,2024-08-18 00:09:32,2024-05-03 07:40:27,496.0,,3.0,12.0,198.0,5.0,2.0,36,2021-11-22 07:29:41,4.1.1,3.0,A Sbt plugin that configures source mapping for Scala.js projects hosted on Github.,,,4.0,11,,,,True,3,,,,
303,proto,zero-deps/proto,,data,['scala3'],https://github.com/zero-deps/proto,https://github.com/zero-deps/proto,MIT,2019-03-15 13:27:19,2024-05-30 09:56:49,2024-05-30 09:56:42,340.0,3.0,3.0,7.0,10.0,,19.0,34,2022-06-28 20:48:49,2.1.2,17.0,Lightweight and fast serialization library for Scala 2/3 based on Protocol Buffers with macros.,,,7.0,11,,,,True,3,,,,
304,sharaf,sake92/sharaf,,web-frameworks,['scala3'],https://github.com/sake92/sharaf,https://github.com/sake92/sharaf,Apache-2.0,2023-04-06 01:38:35,2024-07-09 17:31:11,2024-07-09 17:31:07,241.0,10.0,1.0,5.0,2.0,2.0,3.0,30,2024-05-29 13:09:43,0.7.0,1.0,Minimalistic Scala 3 web framework.,,,1.0,11,,,,True,3,,,,
305,spata,fingo/spata,,csv-yaml,['scala3'],https://github.com/fingo/spata,https://github.com/fingo/spata,Apache-2.0,2020-05-29 22:01:35,2024-05-12 09:17:23,2024-05-12 09:17:17,461.0,,8.0,4.0,29.0,,5.0,28,2024-01-01 13:59:13,3.2.0,11.0,"Functional, stream-based CSV processor for Scala.",,,4.0,11,,,,True,3,,,,
306,scurl-detector,lambdaworks/scurl-detector,io.lambdaworks:scurl-detector_3,others,['scala3'],https://github.com/lambdaworks/scurl-detector,https://github.com/lambdaworks/scurl-detector,Apache-2.0,2021-06-08 09:33:41,2024-08-15 16:05:15,2024-08-15 16:03:08,194.0,18.0,2.0,9.0,190.0,1.0,9.0,16,2023-04-24 16:29:18,1.1.0,2.0,Scala library that detects and extracts URLs from text.,,,7.0,11,https://search.maven.org/artifact/io.lambdaworks/scurl-detector_3,2023-04-24 16:29:18,,True,3,,,,
307,squery,sake92/squery,,db-clients,['scala3'],https://github.com/sake92/squery,https://github.com/sake92/squery,Apache-2.0,2023-02-20 11:25:29,2024-08-19 18:23:13,2024-08-19 18:23:07,107.0,18.0,,3.0,,1.0,7.0,11,2024-08-16 18:22:54,0.4.0,2.0,Simple SQL queries in Scala 3.,,,,11,,,,False,3,,,3.0,
308,subcut,dickwall/subcut,,di,,https://github.com/dickwall/subcut,https://github.com/dickwall/subcut,,2011-05-30 23:58:27,2020-10-12 22:18:41,2018-05-17 21:40:26,92.0,,33.0,25.0,17.0,8.0,21.0,405,,,,Scala Uniquely Bound Classes Under Traits.,,,11.0,10,,,,False,3,,,,
309,replesent,marconilanna/replesent,,others,,https://github.com/marconilanna/REPLesent,https://github.com/marconilanna/REPLesent,Apache-2.0,2015-02-02 02:37:44,2019-10-02 19:39:29,2019-08-27 14:36:48,73.0,,34.0,14.0,13.0,5.0,,400,,,,A neat little tool to build presentations using the Scala REPL.,,,9.0,10,,,,False,3,,,,
310,scalatex,lihaoyi/scalatex,,env,['scalajs'],https://github.com/lihaoyi/Scalatex,https://github.com/lihaoyi/Scalatex,,2014-12-19 04:14:12,2020-02-21 06:44:18,2020-02-21 06:44:18,232.0,,38.0,15.0,32.0,29.0,21.0,290,,,,"Programmable, Typesafe Document Generation.",,,16.0,10,,,,False,2,,,,
311,libra,to-ithaca/libra,,sci,['scalajs'],https://github.com/to-ithaca/libra,https://github.com/to-ithaca/libra,,2017-03-01 13:42:38,2024-08-15 20:36:22,2021-02-28 00:36:23,143.0,,26.0,11.0,203.0,25.0,23.0,198,,,,A dimensional analysis library based on dependent types.,,,10.0,10,,,,False,3,,,,
312,sbt-groll,sbt/sbt-groll,,sbt,,https://github.com/sbt/sbt-groll,https://github.com/sbt/sbt-groll,Apache-2.0,2012-10-21 20:43:30,2021-12-17 12:41:12,2021-12-17 12:40:44,126.0,,8.0,7.0,23.0,1.0,4.0,133,2021-12-17 12:41:14,7.1.0,3.0,sbt plugin to roll the Git history.,,,8.0,10,,,,False,3,,,,
313,clustering4ever,clustering4ever/clustering4ever,,sci,,https://github.com/Clustering4Ever/Clustering4Ever,https://github.com/Clustering4Ever/Clustering4Ever,Apache-2.0,2018-03-26 19:58:12,2021-01-26 19:43:10,2021-01-26 19:39:17,269.0,,13.0,21.0,14.0,,,130,,,,"C4E, a JVM friendly library written in Scala for both local and distributed (Spark) Clustering.",,,5.0,10,,,,False,3,,,,
314,roshttp,hmil/roshttp,,http,['scalajs'],https://github.com/hmil/RosHTTP,https://github.com/hmil/RosHTTP,MIT,2016-02-26 12:29:57,2021-06-06 09:38:29,2021-06-06 09:38:29,135.0,,24.0,5.0,49.0,18.0,28.0,125,,,,Unified Scala.js + Scala HTTP client API.,,,13.0,10,,,,False,3,,,,
315,miniboxing-plugin,miniboxing/miniboxing-plugin,,others,,https://github.com/miniboxing/miniboxing-plugin,https://github.com/miniboxing/miniboxing-plugin,,2012-04-26 09:52:25,2020-04-11 22:53:02,2020-04-11 22:53:01,1143.0,,17.0,12.0,31.0,45.0,177.0,121,,,,Miniboxing is a program transformation that improves the performance of Scala generics when used with primitive types...,,,16.0,10,,,,False,3,,,,
316,beard,zalando/beard,,templating,,https://github.com/zalando/beard,https://github.com/zalando/beard,,2015-07-09 09:11:25,2023-11-13 14:22:01,2023-11-13 14:22:01,241.0,,30.0,20.0,55.0,,32.0,121,,,,"A lightweight, logicless templating engine, written in Scala and inspired by Mustache.",,,25.0,10,,,,False,3,,,,
317,longevity,longevityframework/longevity,,db-clients,,https://github.com/longevityframework/longevity,https://github.com/longevityframework/longevity,,2014-12-17 02:50:13,2018-07-06 02:43:27,2018-07-06 02:43:18,1216.0,,6.0,12.0,8.0,36.0,4.0,103,2018-07-01 17:41:25,0.27.0,35.0,A Persistence Framework for Scala and NoSQL.,,,3.0,10,,,,False,3,,,,
318,moultingyaml,jcazevedo/moultingyaml,,csv-yaml,,https://github.com/jcazevedo/moultingyaml,https://github.com/jcazevedo/moultingyaml,MIT,2015-07-02 21:27:23,2022-09-13 21:31:10,2020-03-30 12:05:00,171.0,,34.0,6.0,28.0,24.0,8.0,98,,,,Scala wrapper for SnakeYAML.,,,13.0,10,,,,False,3,,,,
319,sbt-ghpages,sbt/sbt-ghpages,,sbt,,https://github.com/sbt/sbt-ghpages,https://github.com/sbt/sbt-ghpages,,2012-05-16 15:21:19,2024-08-20 01:44:18,2024-08-20 01:44:18,193.0,5.0,18.0,8.0,112.0,18.0,14.0,91,2024-01-31 15:32:54,0.8.0,2.0,"git, site and ghpages support for sbt projects.",,,20.0,10,,,,False,3,,,,
320,blindsight,tersesystems/blindsight,,logging,['scala3'],https://github.com/tersesystems/blindsight,https://github.com/tersesystems/blindsight,,2020-03-16 03:06:57,2024-08-14 04:37:04,2023-10-29 16:51:02,395.0,,6.0,5.0,485.0,13.0,28.0,84,2023-03-12 22:32:23,2.0.0,1.0,"Blindsight is a Scala logging API with DSL based structured logging, fluent logging, semantic logging, flow logging,..",,,3.0,10,,,,False,3,,,,
321,pushka,fomkin/pushka,,json,['scalajs'],https://github.com/fomkin/pushka,https://github.com/fomkin/pushka,Apache-2.0,2015-08-19 06:24:31,2019-06-12 09:24:40,2016-11-24 20:47:45,88.0,,9.0,7.0,26.0,10.0,25.0,81,,,14.0,ABANDONED Pure Scala serialization library with annotations.,,,6.0,10,,,,False,3,,,,
322,sbt-deploy-ssh,shmishleniy/sbt-deploy-ssh,,sbt,,https://github.com/shmishleniy/sbt-deploy-ssh,https://github.com/shmishleniy/sbt-deploy-ssh,MIT,2015-01-16 12:38:45,2021-04-28 13:50:29,2021-04-28 13:46:46,41.0,,3.0,5.0,4.0,5.0,11.0,28,2021-04-28 13:50:29,0.1.5,5.0,SBT deploy plugin.,,,6.0,10,,,,False,3,,,,
323,gridscale,openmole/gridscale,,bigdata,['scala3'],https://github.com/openmole/gridscale,https://github.com/openmole/gridscale,AGPL-3.0,2012-09-28 10:13:23,2024-03-06 16:42:03,2024-03-06 16:41:24,1126.0,,8.0,9.0,12.0,4.0,8.0,27,,,,"Scala library for accessing various file, batch systems, job schedulers and grid middlewares.",,,5.0,10,,,,True,3,,,,
324,ninny-json,nrktkt/ninny-json,,json,['scala3'],https://github.com/nrktkt/ninny-json,https://github.com/nrktkt/ninny-json,Unlicense,2020-07-10 17:01:21,2024-06-13 02:23:01,2024-06-13 02:21:07,104.0,1.0,5.0,2.0,55.0,8.0,5.0,21,2024-06-13 02:23:02,0.9.1,30.0,JSON typeclasses that know the difference between null and absent fields.,,,3.0,10,,,,True,3,,,,
325,scountries,lambdaworks/scountries,io.lambdaworks:scountries_3,others,['scala3'],https://github.com/lambdaworks/scountries,https://github.com/lambdaworks/scountries,Apache-2.0,2022-09-02 11:48:45,2024-08-15 16:00:56,2024-08-15 16:00:56,116.0,10.0,2.0,9.0,103.0,,,20,2023-04-24 16:27:10,1.0.0,2.0,"Scala library that provides an enumeration of ISO 3166 codes for countries, along with their subdivisions.",,,5.0,10,https://search.maven.org/artifact/io.lambdaworks/scountries_3,2023-04-24 16:27:10,,True,3,,,,
326,jose,blackdoor/jose,,sec,['scala3'],https://github.com/blackdoor/jose,https://github.com/blackdoor/jose,Unlicense,2018-11-05 17:36:11,2024-07-04 13:46:08,2023-07-14 15:27:24,85.0,,5.0,4.0,112.0,9.0,4.0,15,2021-05-21 01:22:10,0.4.5,21.0,Extensible JOSE library for Scala.,,,4.0,10,,,,True,3,,,,
327,managerial,dvgica/managerial,,others,['scala3'],https://github.com/dvgica/managerial,https://github.com/dvgica/managerial,Apache-2.0,2021-05-29 03:28:20,2024-08-21 14:52:11,2024-08-21 14:52:11,456.0,27.0,2.0,2.0,176.0,,,13,2023-07-06 04:09:02,0.9.1,7.0,A zero-dependency Scala library for managing resources monadically.,,,3.0,10,,,,False,3,,,,
328,aptus-core,aptusproject/aptus-core,,others,['scala3'],https://github.com/aptusproject/aptus-core,https://github.com/aptusproject/aptus-core,Apache-2.0,2021-05-25 18:13:35,2024-03-19 14:42:18,2024-03-19 14:42:18,191.0,,1.0,3.0,,,,7,2024-03-18 14:55:22,0.6.0,9.0,A utility library aiming to simplify the Scala coding experience.,,,,10,,,,False,3,,,,
329,scala-trace-debug,johnreedlol/scala-trace-debug,,env,,https://github.com/JohnReedLOL/scala-trace-debug,https://github.com/JohnReedLOL/scala-trace-debug,MIT,2016-03-24 06:33:02,2019-12-16 14:15:10,2019-12-16 14:15:09,490.0,,5.0,7.0,10.0,3.0,14.0,115,,,,Macro based print debugging. Locates log statements in your IDE.,,,3.0,9,,,,False,3,,,,
330,ScalaJack,gzoller/ScalaJack,,json,['scala3'],https://github.com/gzoller/ScalaJack,https://github.com/gzoller/ScalaJack,,2013-06-17 20:20:56,2024-06-14 14:15:59,2024-05-30 05:08:59,928.0,4.0,9.0,13.0,185.0,3.0,49.0,111,,,,Fast JSON parser/generator for Scala.,,,13.0,9,,,,False,3,,,,
331,schemer,indix/schemer,,bigdata,,https://github.com/indix/schemer,https://github.com/indix/schemer,Apache-2.0,2017-11-24 10:35:28,2020-03-05 19:19:48,2019-07-11 10:25:58,118.0,,6.0,17.0,3.0,,,111,2017-12-04 07:01:25,0.2.3,1.0,"Schema registry for CSV, TSV, JSON, AVRO and Parquet schema. Supports schema inference and GraphQL API.",,,4.0,9,,,,False,3,,,,
332,sbt-javacv,bytedeco/sbt-javacv,,media,,https://github.com/bytedeco/sbt-javacv,https://github.com/bytedeco/sbt-javacv,MIT,2016-03-20 10:10:42,2018-12-22 14:05:22,2018-12-22 14:05:25,55.0,,14.0,8.0,13.0,2.0,6.0,90,2018-12-22 14:00:40,1.17,13.0,"Start using OpenCV in your JVM project in just 1 line, no separate compiling, installing OpenCV, or fussing with your..",,,4.0,9,,,,False,3,,,,
333,gallia-core,galliaproject/gallia-core,,bigdata,,https://github.com/galliaproject/gallia-core,https://github.com/galliaproject/gallia-core,Apache-2.0,2021-02-05 18:36:52,2024-02-23 15:49:10,2024-02-23 15:48:59,544.0,,4.0,6.0,,,1.0,84,2024-02-10 01:05:14,0.6.1,7.0,A schema-aware Scala library for data transformation.,,,1.0,9,,,,True,3,,,,
334,lomrf,anskarl/lomrf,,sci,,https://github.com/anskarl/LoMRF,https://github.com/anskarl/LoMRF,Apache-2.0,2014-05-24 22:29:28,2020-03-01 14:49:27,2020-03-01 14:49:08,545.0,,18.0,9.0,5.0,,19.0,81,,,,LoMRF is an open-source implementation of Markov Logic Networks.,,,9.0,9,,,,False,3,,,,
335,rings,poslavskysv/rings,,sci,,https://github.com/PoslavskySV/rings,https://github.com/PoslavskySV/rings,,2017-03-16 08:36:22,2023-10-26 16:00:16,2023-10-26 16:00:14,549.0,,10.0,7.0,23.0,14.0,39.0,73,2019-12-14 10:33:35,2.5.7,16.0,Rings: efficient JVM library for polynomial rings.,,,2.0,9,,,,False,3,,,,
