,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,maven_id,labels,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending
225,scalaprops,scalaprops/scalaprops,test,https://github.com/scalaprops/scalaprops,https://github.com/scalaprops/scalaprops,MIT,2015-05-05 03:19:11,2024-02-29 13:30:24,2024-02-26 19:35:25,1239.0,15.0,21.0,12.0,395.0,8.0,12.0,277,,,,,,property based testing library for Scala.,,,12.0,14,True,3,,"['scala3', 'scalajs']",,,,
226,scalajs-angular,greencatsoft/scalajs-angular,scala-js,https://github.com/greencatsoft/scalajs-angular,https://github.com/greencatsoft/scalajs-angular,Apache-2.0,2014-07-20 06:46:33,2021-01-18 09:51:02,2021-01-18 09:49:36,349.0,,43.0,25.0,60.0,18.0,39.0,259,2015-02-04 12:43:03,0.3,,,2.0,AngularJS Binding for Scala.js.,,,18.0,14,False,3,,['scalajs'],,,,
227,scrypto,input-output-hk/scrypto,sec,https://github.com/input-output-hk/scrypto,https://github.com/input-output-hk/scrypto,CC0-1.0,2015-12-22 17:38:21,2024-02-21 06:09:36,2024-02-13 21:57:12,1022.0,2.0,52.0,22.0,90.0,8.0,18.0,202,2022-01-05 11:32:22,2.2.1,,,9.0,Cryptographic primitives for Scala.,,,25.0,14,False,3,,['scalajs'],,,,
228,Remora,zalando-incubator/remora,distributed,https://github.com/zalando-incubator/remora,https://github.com/zalando-incubator/remora,MIT,2017-04-20 16:57:05,2022-09-29 17:13:59,2022-09-29 17:13:59,142.0,,34.0,17.0,62.0,6.0,31.0,197,2022-06-09 14:45:31,2.0.0,,,10.0,"Kafka consumer lag-checking application for monitoring, written in Scala and Akka HTTP; a wrap around the Kafka..",,,29.0,14,True,3,,,,,,
229,nodejs,scalajs-io/nodejs,scala-js,https://github.com/scalajs-io/nodejs,https://github.com/scalajs-io/nodejs,Apache-2.0,2016-04-09 01:52:17,2023-05-20 00:10:23,2019-06-17 23:00:05,209.0,,25.0,15.0,8.0,5.0,14.0,162,2017-10-14 23:09:17,0.4.2,7944.0,84.0,49.0,This project provides Scala.js type-safe bindings for Node.js (current) v8.7.0 and LTS v6.11.4 APIs. The platform..,,,4.0,14,False,3,,['scalajs'],,,,
230,vertx-lang-scala,vert-x3/vertx-lang-scala,reactive,https://github.com/vert-x3/vertx-lang-scala,https://github.com/vert-x3/vertx-lang-scala,,2014-11-04 12:04:52,2024-02-24 09:28:51,2024-02-24 09:28:46,591.0,28.0,40.0,38.0,78.0,10.0,64.0,118,,,,,,Vert.x for Scala.,3.0,3.0,21.0,14,False,3,,,,,,
231,clickhouse-scala-client,crobox/clickhouse-scala-client,db-clients,https://github.com/crobox/clickhouse-scala-client,https://github.com/crobox/clickhouse-scala-client,LGPL-3.0,2017-03-31 13:40:12,2024-02-23 13:49:57,2023-12-20 10:43:06,937.0,12.0,23.0,10.0,124.0,14.0,20.0,111,2023-12-20 10:46:12,1.1.4,,,53.0,Clickhouse Scala Client with Reactive Streams support.,,,17.0,14,True,3,,,,,,
232,sttp-oauth2,ocadotechnology/sttp-oauth2,sec,https://github.com/ocadotechnology/sttp-oauth2,https://github.com/ocadotechnology/sttp-oauth2,Apache-2.0,2020-12-08 14:03:13,2024-02-28 00:26:05,2024-02-28 00:26:04,455.0,5.0,21.0,8.0,435.0,23.0,20.0,73,2023-11-06 12:50:57,0.17.0,,,31.0,OAuth2 client library implemented in Scala using sttp.,,,14.0,14,True,3,com.ocadotechnology:sttp-oauth2_2.13,,https://search.maven.org/artifact/com.ocadotechnology/sttp-oauth2_2.13,2023-02-28 11:24:45,,
233,chronoscala,chronoscala/chronoscala,toolkits,https://github.com/chronoscala/chronoscala,https://github.com/chronoscala/chronoscala,MIT,2016-07-11 17:30:46,2024-02-09 10:04:25,2024-02-09 10:04:22,452.0,8.0,8.0,47.0,213.0,2.0,15.0,67,2023-11-11 10:00:27,2.0.10,,,11.0,A JSR-310 port of nscala_time.,,,10.0,14,True,3,,"['scala3', 'scalajs']",,,,
234,dregex,marianobarrios/dregex,env,https://github.com/marianobarrios/dregex,https://github.com/marianobarrios/dregex,BSD-2-Clause,2014-05-20 22:38:39,2024-02-28 17:12:56,2024-02-28 17:12:34,346.0,18.0,4.0,6.0,92.0,2.0,3.0,41,2023-10-27 23:21:34,0.8.0,,,4.0,dregex is a Java library that implements a regular expression engine using deterministic finite automata (DFA). It..,,,6.0,14,True,1,,,,,,
235,otavia,otavia-projects/otavia,reactive,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-02-28 15:00:48,2024-02-28 15:00:28,443.0,65.0,2.0,2.0,,,,24,2024-01-29 13:56:10,0.3.7,,,6.0,Your shiny new IO & Actor programming model!.,14.0,,1.0,14,True,3,cc.otavia:otavia-runtime_3,['scala3'],https://search.maven.org/artifact/cc.otavia/otavia-runtime_3,2024-01-29 13:49:48,14.0,
236,otavia-runtime,otavia-projects/otavia,di,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-02-28 15:00:48,2024-02-28 15:00:28,443.0,65.0,2.0,2.0,,,,24,2024-01-29 13:56:10,0.3.7,,,6.0,Your shiny new IO & Actor programming model!.,14.0,,1.0,14,True,3,cc.otavia:otavia-runtime_3,['scala3'],https://search.maven.org/artifact/cc.otavia/otavia-runtime_3,2024-01-29 13:49:48,14.0,
237,fury,propensive/fury,development-cycle,https://github.com/propensive/fury,https://github.com/propensive/fury,Apache-2.0,2021-12-07 07:56:05,2024-02-24 20:05:22,2024-02-24 20:05:22,378.0,127.0,,4.0,9.0,13.0,22.0,16,2022-12-04 21:54:49,0.8.0,1370.0,54.0,9.0,A build tool for Scala.,,,,14,True,3,,,,,,
238,stac4s,stac-utils/stac4s,others,https://github.com/stac-utils/stac4s,https://github.com/stac-utils/stac4s,Apache-2.0,2019-11-23 20:43:52,2024-02-29 14:44:19,2024-02-29 14:44:18,435.0,28.0,9.0,9.0,596.0,20.0,31.0,15,2023-10-03 14:41:12,0.9.0,,,24.0,a scala library with primitives to build applications using the SpatioTemporal Asset Catalogs specification.,,,15.0,14,True,2,,['scalajs'],,,,
239,scaloid,pocorall/scaloid,others,https://github.com/pocorall/scaloid,https://github.com/pocorall/scaloid,,2012-10-08 05:53:22,2018-08-07 08:10:53,2018-08-06 09:36:17,895.0,,171.0,139.0,58.0,18.0,78.0,2100,2016-03-09 01:14:23,4.2,,,1.0,Scaloid makes your Android code easy to understand and maintain.,,,19.0,13,False,2,,,,,,
240,sbt-revolver,spray/sbt-revolver,sbt,https://github.com/spray/sbt-revolver,https://github.com/spray/sbt-revolver,Apache-2.0,2011-12-15 10:04:49,2023-04-08 09:28:56,2023-04-08 09:16:34,170.0,,54.0,22.0,31.0,21.0,64.0,842,,,,,,An SBT plugin for dangerously fast development turnaround in Scala.,,,16.0,13,True,3,,,,,,
241,scala-csv,tototoshi/scala-csv,csv-yaml,https://github.com/tototoshi/scala-csv,https://github.com/tototoshi/scala-csv,,2012-03-08 17:02:19,2024-02-29 18:07:31,2024-02-28 20:30:01,493.0,9.0,139.0,28.0,218.0,30.0,64.0,685,,,,,,CSV Reader/Writer for Scala.,,,35.0,13,False,2,,['scala3'],,,,
242,tut,tpolecat/tut,sbt,https://github.com/tpolecat/tut,https://github.com/tpolecat/tut,MIT,2013-10-25 21:41:48,2021-04-12 21:20:42,2021-04-12 21:20:42,454.0,,62.0,19.0,150.0,63.0,52.0,596,,,,,,doc/tutorial generator for scala.,,,38.0,13,False,3,,,,,,
243,scala-clippy,softwaremill/scala-clippy,sbt,https://github.com/softwaremill/scala-clippy,https://github.com/softwaremill/scala-clippy,Apache-2.0,2015-12-19 20:13:21,2019-03-14 17:25:51,2019-03-14 11:17:52,260.0,,20.0,19.0,29.0,14.0,22.0,314,2019-03-14 17:25:51,0.6.1,,,20.0,Good advice for Scala compiler errors.,,,8.0,13,False,3,,,,,,
244,banana-rdf,banana-rdf/banana-rdf,others,https://github.com/banana-rdf/banana-rdf,https://github.com/banana-rdf/banana-rdf,,2012-04-30 03:02:56,2023-07-11 15:24:27,2021-10-29 02:29:24,1342.0,,66.0,32.0,194.0,99.0,90.0,295,,,,,,Banana RDF.,,,30.0,13,False,2,,['scalajs'],,,,
245,op-rabbit,spingo/op-rabbit,others,https://github.com/SpinGo/op-rabbit,https://github.com/SpinGo/op-rabbit,,2015-05-11 02:09:44,2021-10-28 21:40:36,2020-03-07 23:06:30,345.0,,74.0,13.0,59.0,37.0,107.0,238,2018-02-03 17:34:07,2.1.0,,,2.0,The Opinionated RabbitMQ Library for Scala and Akka.,,,38.0,13,False,2,,,,,,
246,fansi,com-lihaoyi/fansi,others,https://github.com/com-lihaoyi/fansi,https://github.com/com-lihaoyi/fansi,,2016-05-26 00:43:32,2024-02-27 16:48:48,2023-08-31 08:55:10,137.0,,25.0,7.0,68.0,9.0,11.0,223,2022-07-09 10:59:51,0.4.0,,,6.0,Scala/Scala.js library for manipulating Fancy Ansi colored strings.,,,15.0,13,False,2,,"['scala3', 'scalajs']",,,,
247,borer,sirthias/borer,json,https://github.com/sirthias/borer,https://github.com/sirthias/borer,MPL-2.0,2019-03-04 21:32:46,2024-02-24 00:31:46,2024-01-27 12:03:54,1015.0,22.0,13.0,10.0,574.0,8.0,112.0,213,,,,,,Efficient CBOR and JSON (de)serialization in Scala.,,,9.0,13,True,3,,"['scala3', 'scalajs']",,,,
248,squid,epfldata/squid,toolkits,https://github.com/epfldata/squid,https://github.com/epfldata/squid,Apache-2.0,2016-03-08 21:53:00,2024-02-01 08:22:44,2020-11-23 16:20:07,583.0,,14.0,17.0,18.0,17.0,33.0,197,,,,,4.0,Squid type-safe metaprogramming and compilation framework for Scala.,,,6.0,13,False,3,,,,,,
249,sbt-site,sbt/sbt-site,sbt,https://github.com/sbt/sbt-site,https://github.com/sbt/sbt-site,,2012-05-16 15:10:10,2024-02-29 14:22:42,2024-02-29 14:22:41,436.0,2.0,75.0,16.0,136.0,27.0,54.0,175,2023-05-12 07:21:57,1.5.0,,,17.0,Site generation for sbt.,,,44.0,13,False,3,,,,,,
250,mainargs,com-lihaoyi/mainargs,others,https://github.com/com-lihaoyi/mainargs,https://github.com/com-lihaoyi/mainargs,,2020-11-14 09:00:48,2024-02-27 16:49:22,2024-02-24 14:52:55,168.0,14.0,15.0,6.0,96.0,20.0,12.0,172,2024-02-19 00:29:23,0.6.2,,,12.0,"A small, convenient, dependency-free library for command-line argument parsing in Scala.",,,8.0,13,False,2,,"['scala3', 'scalajs']",,,,
251,scredis,Livestream/scredis,db-clients,https://github.com/Livestream/scredis,https://github.com/Livestream/scredis,Apache-2.0,2013-02-27 16:13:18,2018-06-21 20:42:37,2018-06-21 20:42:37,147.0,,17.0,35.0,8.0,1.0,51.0,153,2014-12-16 16:04:30,2.0.6,,,24.0,"Non-blocking, ultra-fast Scala Redis client built on top of Akka IO, used in production at Livestream.",,,7.0,13,False,3,,,,,,
252,doddle-model,picnicml/doddle-model,sci,https://github.com/picnicml/doddle-model,https://github.com/picnicml/doddle-model,Apache-2.0,2018-02-09 13:54:54,2024-02-28 01:02:37,2020-03-27 10:19:20,299.0,,23.0,15.0,145.0,30.0,29.0,140,,,,,11.0,doddle-model: machine learning in Scala.,,,8.0,13,False,3,,,,,,
253,onnx-scala,emergentorder/onnx-scala,sci,https://github.com/EmergentOrder/onnx-scala,https://github.com/EmergentOrder/onnx-scala,AGPL-3.0,2018-08-15 00:20:30,2024-02-27 18:40:11,2024-02-26 14:57:18,1432.0,35.0,9.0,8.0,455.0,2.0,9.0,135,2022-12-22 18:12:39,0.17.0,,,13.0,"An ONNX (Open Neural Network eXchange) API and backend for typeful, functional deep learning and classical machine..",,,4.0,13,True,3,,"['scala3', 'scalajs']",,,,
254,rtree2d,plokhotnyuk/rtree2d,others,https://github.com/plokhotnyuk/rtree2d,https://github.com/plokhotnyuk/rtree2d,Apache-2.0,2018-05-07 15:52:10,2024-02-28 08:06:44,2024-02-28 08:06:44,722.0,17.0,11.0,11.0,480.0,8.0,10.0,127,2022-10-13 10:21:18,0.11.12,,,26.0,RTree2D is a 2D immutable R-tree for ultra-fast nearest and intersection queries in plane and spherical coordinates.,,,6.0,13,True,2,,"['scala3', 'scalajs']",,,,
255,scruid,ing-bank/scruid,db-clients,https://github.com/ing-bank/scruid,https://github.com/ing-bank/scruid,Apache-2.0,2017-07-04 07:59:24,2021-07-04 10:22:44,2021-06-07 15:35:59,252.0,,26.0,16.0,77.0,7.0,31.0,115,2021-06-07 15:35:10,2.5.0,,,15.0,"Scala + Druid: Scruid. A library that allows you to compose queries in Scala, and parse the result back into typesafe..",,,20.0,13,False,3,,,,,,
256,laserdisc,laserdisc-io/laserdisc,db-clients,https://github.com/laserdisc-io/laserdisc,https://github.com/laserdisc-io/laserdisc,MIT,2018-06-05 09:07:12,2024-02-28 03:02:43,2024-02-28 03:02:42,696.0,18.0,14.0,6.0,765.0,14.0,11.0,91,2022-11-22 23:17:24,0.6.0,,,21.0,A Future-free Fs2 native pure FP Redis client.,,,11.0,13,True,3,,['scalajs'],,,,
257,sbt-api-mappings,ThoughtWorksInc/sbt-api-mappings,sbt,https://github.com/ThoughtWorksInc/sbt-api-mappings,https://github.com/ThoughtWorksInc/sbt-api-mappings,Apache-2.0,2015-07-10 16:28:55,2024-02-24 01:27:52,2023-07-15 18:48:14,500.0,,17.0,33.0,163.0,8.0,6.0,91,2022-03-19 19:01:11,3.0.2,,,8.0,An Sbt plugin that fills apiMappings for common Scala libraries.,,,12.0,13,True,3,,,,,,
258,gallia-core,galliaproject/gallia-core,bigdata,https://github.com/galliaproject/gallia-core,https://github.com/galliaproject/gallia-core,Apache-2.0,2021-02-05 18:36:52,2024-02-23 15:49:10,2024-02-23 15:48:59,544.0,105.0,4.0,6.0,,,1.0,83,2024-02-10 01:05:14,0.6.1,,,7.0,A schema-aware Scala library for data transformation.,,,1.0,13,True,3,,,,,,
259,finagle-postgres,finagle/finagle-postgres,db-clients,https://github.com/finagle/finagle-postgres,https://github.com/finagle/finagle-postgres,Apache-2.0,2015-03-10 16:01:08,2023-09-05 22:07:32,2021-06-02 20:15:58,486.0,,40.0,9.0,287.0,15.0,25.0,82,2021-04-23 22:46:03,0.13,,,16.0,PostgreSQL protocol support for Finagle.,,,34.0,13,False,3,,,,,,
260,enableIf.scala,ThoughtWorksInc/enableIf.scala,toolkits,https://github.com/ThoughtWorksInc/enableIf.scala,https://github.com/ThoughtWorksInc/enableIf.scala,Apache-2.0,2016-04-13 14:26:48,2024-02-24 01:27:20,2023-07-02 02:55:58,438.0,,5.0,28.0,132.0,5.0,5.0,65,2022-04-02 07:19:04,1.1.8,,,3.0,"A library that toggles Scala code at compile-time, like #if in C/C++.",,,6.0,13,True,3,,,,,,
261,reactor-scala-extensions,spring-attic/reactor-scala-extensions,reactive,https://github.com/spring-attic/reactor-scala-extensions,https://github.com/spring-attic/reactor-scala-extensions,Apache-2.0,2017-04-18 11:51:30,2022-03-01 19:25:25,2022-03-01 19:25:25,1392.0,,16.0,8.0,42.0,,34.0,52,2020-08-10 14:28:32,0.8.0,,,21.0,A scala extension for Project Reactors Flux and Mono.,,,16.0,13,False,3,,,,,,
262,otavia-sql,otavia-projects/otavia,db-clients,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-02-28 15:00:48,2024-02-28 15:00:28,443.0,65.0,2.0,2.0,,,,24,2024-01-29 13:56:10,0.3.7,,,6.0,Your shiny new IO & Actor programming model!.,3.0,,1.0,13,True,3,cc.otavia:otavia-sql_3,['scala3'],https://search.maven.org/artifact/cc.otavia/otavia-sql_3,2024-01-29 13:49:53,3.0,
263,spata,fingo/spata,csv-yaml,https://github.com/fingo/spata,https://github.com/fingo/spata,Apache-2.0,2020-05-29 22:01:35,2024-01-01 13:38:58,2024-01-01 13:26:01,456.0,8.0,7.0,4.0,27.0,,4.0,22,2024-01-01 13:59:13,3.2.0,,,11.0,"Functional, stream-based CSV processor for Scala.",,,4.0,13,True,2,,['scala3'],,,,
264,molecule,scalamolecule/molecule,db-clients,https://github.com/scalamolecule/molecule,https://github.com/scalamolecule/molecule,Apache-2.0,2022-08-28 09:13:41,2024-02-27 15:52:10,2024-02-27 15:52:03,280.0,56.0,,3.0,,,,7,2024-02-25 20:28:28,0.8.0,,,9.0,Molecule translates custom Scala code to database queries for multiple databases.,,,,13,False,3,,"['scala3', 'scalajs']",,,,3.0
265,scala.rx,lihaoyi/scala.rx,reactive,https://github.com/lihaoyi/scala.rx,https://github.com/lihaoyi/scala.rx,,2012-09-26 15:18:46,2023-06-10 18:22:22,2022-02-14 22:51:54,323.0,,82.0,54.0,223.0,25.0,55.0,985,,,,,,An experimental library for Functional Reactive Programming in Scala.,,,21.0,12,False,3,,['scalajs'],,,,
266,better-monadic-for,oleg-py/better-monadic-for,sbt,https://github.com/oleg-py/better-monadic-for,https://github.com/oleg-py/better-monadic-for,MIT,2018-03-29 19:47:54,2021-12-31 00:10:05,2021-05-25 08:10:05,80.0,,31.0,21.0,18.0,11.0,27.0,698,,,,,1.0,Desugaring scala `for` without implicit `withFilter`s.,,,10.0,12,False,3,,,,,,
267,akka-quartz-scheduler,enragedginger/akka-quartz-scheduler,others,https://github.com/enragedginger/akka-quartz-scheduler,https://github.com/enragedginger/akka-quartz-scheduler,,2013-04-13 02:48:41,2023-11-27 09:23:13,2022-07-24 14:56:33,191.0,,108.0,28.0,47.0,7.0,69.0,559,,,,,,Quartz Extension and utilities for cron-style scheduling in Akka.,,,41.0,12,False,3,,['scala3'],,,,
268,accord,wix-incubator/accord,data,https://github.com/wix-incubator/accord,https://github.com/wix-incubator/accord,,2013-11-13 15:55:53,2022-11-23 10:05:39,2022-11-23 10:05:39,644.0,,54.0,282.0,36.0,24.0,93.0,534,,,,,,Accord: A sane validation library for Scala.,,,12.0,12,False,3,,['scalajs'],,,,
269,salat,salat/salat,db-clients,https://github.com/salat/salat,https://github.com/salat/salat,,2011-01-12 16:54:23,2019-03-03 13:32:54,2019-03-03 13:32:53,877.0,,109.0,55.0,82.0,37.0,97.0,488,,,,,,Salat is a simple serialization library for case classes.,,,43.0,12,False,3,,,,,,
270,scala-stm,nbronson/scala-stm,others,https://github.com/nbronson/scala-stm,https://github.com/nbronson/scala-stm,BSD-3-Clause,2010-07-08 23:40:04,2023-04-14 17:30:52,2018-03-14 17:04:15,496.0,,42.0,17.0,20.0,9.0,43.0,249,,,,,,"A library-based Software Transactional Memory (STM) for Scala, coupled with transactional sets and maps.",,,11.0,12,False,3,,,,,,
271,scala-ssh,sirthias/scala-ssh,others,https://github.com/sirthias/scala-ssh,https://github.com/sirthias/scala-ssh,Apache-2.0,2011-10-28 14:07:59,2021-07-09 08:32:58,2021-07-09 08:32:58,157.0,,52.0,16.0,29.0,18.0,12.0,232,,,,,,Remote shell access via SSH for your Scala applications.,,,21.0,12,False,3,,['scala3'],,,,
272,reactive,nafg/reactive,web-frameworks,https://github.com/nafg/reactive,https://github.com/nafg/reactive,,2010-05-27 23:21:42,2024-02-27 23:37:53,2021-02-28 04:06:13,1147.0,,41.0,19.0,146.0,29.0,53.0,215,,,,,,A simple FRP library and a web UI framework built on it.,,,11.0,12,False,3,,['scalajs'],,,,
273,spoiwo,norbert-radyk/spoiwo,csv-yaml,https://github.com/norbert-radyk/spoiwo,https://github.com/norbert-radyk/spoiwo,MIT,2014-01-05 13:42:05,2022-09-18 15:42:58,2022-09-18 15:42:58,256.0,,43.0,13.0,44.0,11.0,21.0,183,,,,,,Scala POI Wrapper for the spreadsheet generation in Excel:.,,,20.0,12,True,3,,['scala3'],,,,
274,optimus,vagmcs/optimus,sci,https://github.com/vagmcs/Optimus,https://github.com/vagmcs/Optimus,LGPL-3.0,2014-12-23 12:23:36,2023-02-04 17:10:50,2022-08-27 20:53:36,279.0,,27.0,8.0,19.0,,21.0,142,2022-08-28 16:54:49,3.4.3,1918.0,106.0,1.0,Optimus is a mathematical programming library for Scala.,,,9.0,12,True,3,,['scala3'],,,,
275,sbt-pgp,sbt/sbt-pgp,sbt,https://github.com/sbt/sbt-pgp,https://github.com/sbt/sbt-pgp,,2011-09-08 15:58:10,2024-02-21 05:53:06,2024-02-21 05:53:05,335.0,2.0,53.0,7.0,87.0,18.0,97.0,141,2022-12-06 03:46:29,2.2.1,,,15.0,PGP plugin for sbt.,,,34.0,12,False,3,,,,,,
276,fastring,atry/fastring,env,https://github.com/Atry/fastring,https://github.com/Atry/fastring,Apache-2.0,2012-11-25 07:09:25,2024-02-25 00:59:13,2023-07-15 18:09:07,532.0,,9.0,8.0,221.0,3.0,4.0,124,2018-03-26 01:49:18,1.0.0,,,4.0,Extremely fast string formatting.,,,7.0,12,True,2,,['scalajs'],,,,
277,hepek,sake92/hepek,templating,https://github.com/sake92/hepek,https://github.com/sake92/hepek,Apache-2.0,2018-02-04 18:22:55,2024-02-20 04:40:42,2024-02-09 14:19:34,501.0,36.0,10.0,5.0,246.0,8.0,22.0,103,,,,,1.0,Typesafe HTML templates and static site generator in pure Scala.,,,6.0,12,True,3,,"['scala3', 'scalajs']",,,,
278,fast-string-interpolator,plokhotnyuk/fast-string-interpolator,env,https://github.com/plokhotnyuk/fast-string-interpolator,https://github.com/plokhotnyuk/fast-string-interpolator,Apache-2.0,2018-03-06 17:45:04,2024-02-28 02:00:59,2024-02-24 05:07:23,373.0,8.0,6.0,15.0,275.0,2.0,5.0,87,2022-10-13 08:37:27,0.6.3,,,11.0,Scala macro that generates ultra-fast string interpolators.,,,7.0,12,True,2,,"['scala3', 'scalajs']",,,,
279,franklin,azavea/franklin,others,https://github.com/azavea/franklin,https://github.com/azavea/franklin,Apache-2.0,2019-11-05 11:43:39,2024-02-29 14:48:08,2024-02-29 14:48:07,1069.0,35.0,18.0,13.0,1448.0,96.0,101.0,71,,,,,,A STAC/OGC API Features Web Service.,,,12.0,12,True,3,,,,,,
280,scowl,phenoscape/scowl,others,https://github.com/phenoscape/scowl,https://github.com/phenoscape/scowl,MIT,2013-05-10 18:08:52,2024-02-28 00:47:17,2022-03-30 19:07:24,243.0,,9.0,10.0,167.0,8.0,4.0,55,2022-03-30 16:58:35,1.4.1,,,9.0,A Scala DSL for programming with the OWL API.,,,3.0,12,False,3,,['scala3'],,,,
281,proto,zero-deps/proto,data,https://github.com/zero-deps/proto,https://github.com/zero-deps/proto,MIT,2019-03-15 13:27:19,2024-02-23 07:50:55,2024-02-23 07:50:38,336.0,3.0,3.0,7.0,10.0,,19.0,34,2022-06-28 20:48:49,2.1.2,,,17.0,Lightweight and fast serialization library for Scala 2/3 based on Protocol Buffers with macros.,,,7.0,12,True,3,,['scala3'],,,,
282,otavia-all,otavia-projects/otavia,toolkits,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-02-28 15:00:48,2024-02-28 15:00:28,443.0,65.0,2.0,2.0,,,,24,2024-01-29 13:56:10,0.3.7,,,5.0,Your shiny new IO & Actor programming model!.,,,1.0,12,True,3,cc.otavia:otavia-all_3,['scala3'],https://search.maven.org/artifact/cc.otavia/otavia-all_3,2024-01-29 13:49:38,,
283,otavia-codec-http,otavia-projects/otavia,http,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-02-28 15:00:48,2024-02-28 15:00:28,443.0,65.0,2.0,2.0,,,,24,2024-01-29 13:56:10,0.3.7,,,6.0,Your shiny new IO & Actor programming model!.,1.0,,1.0,12,True,3,cc.otavia:otavia-codec-http_3,['scala3'],https://search.maven.org/artifact/cc.otavia/otavia-codec-http_3,2024-01-29 13:49:41,1.0,
284,otavia-serde-json,otavia-projects/otavia,json,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-02-28 15:00:48,2024-02-28 15:00:28,443.0,65.0,2.0,2.0,,,,24,2024-01-29 13:56:10,0.3.7,,,6.0,Your shiny new IO & Actor programming model!.,2.0,,1.0,12,True,3,cc.otavia:otavia-serde-json_3,['scala3'],https://search.maven.org/artifact/cc.otavia/otavia-serde-json_3,2024-01-29 13:49:50,2.0,
285,otavia-postgres-driver,otavia-projects/otavia,db-clients,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-02-28 15:00:48,2024-02-28 15:00:28,443.0,65.0,2.0,2.0,,,,24,2024-01-29 13:56:10,0.3.7,,,5.0,Your shiny new IO & Actor programming model!.,1.0,,1.0,12,True,3,cc.otavia:otavia-postgres-driver_3,['scala3'],https://search.maven.org/artifact/cc.otavia/otavia-postgres-driver_3,2024-01-29 13:49:53,1.0,
286,otavia-mysql-driver,otavia-projects/otavia,db-clients,https://github.com/otavia-projects/otavia,https://github.com/otavia-projects/otavia,Apache-2.0,2022-10-01 15:15:59,2024-02-28 15:00:48,2024-02-28 15:00:28,443.0,65.0,2.0,2.0,,,,24,2024-01-29 13:56:10,0.3.7,,,6.0,Your shiny new IO & Actor programming model!.,1.0,,1.0,12,True,3,cc.otavia:otavia-mysql-driver_3,['scala3'],https://search.maven.org/artifact/cc.otavia/otavia-mysql-driver_3,2024-01-29 13:49:52,1.0,
287,curiodb,stephenmcd/curiodb,distributed,https://github.com/stephenmcd/curiodb,https://github.com/stephenmcd/curiodb,BSD-2-Clause,2015-04-26 01:47:43,2018-11-04 22:44:22,2018-11-04 22:44:21,139.0,,44.0,35.0,19.0,5.0,7.0,512,,,,,,Distributed NoSQL Database.,,,6.0,11,False,3,,,,,,
288,akka-tracing,levkhomich/akka-tracing,distributed,https://github.com/levkhomich/akka-tracing,https://github.com/levkhomich/akka-tracing,,2014-03-15 20:15:30,2018-01-31 15:10:20,2018-01-13 12:03:50,355.0,,35.0,28.0,18.0,22.0,75.0,315,,,,,,"A distributed tracing extension for Akka. Provides integration with Play framework, Spray and Akka HTTP.",,,8.0,11,False,3,,,,,,
289,scalive,xitrum-framework/scalive,test,https://github.com/xitrum-framework/scalive,https://github.com/xitrum-framework/scalive,MIT,2014-01-28 08:11:24,2019-01-30 13:34:32,2019-01-30 13:34:25,125.0,,13.0,18.0,3.0,8.0,12.0,200,2019-01-30 13:24:43,1.7.0,638.0,5.0,8.0,Connect a Scala REPL to running JVM processes without any prior setup.,,,4.0,11,False,3,,,,,,
290,scala-forklift,lastland/scala-forklift,db-clients,https://github.com/lastland/scala-forklift,https://github.com/lastland/scala-forklift,,2015-08-18 16:26:21,2022-09-06 13:51:34,2020-04-24 19:30:57,274.0,,30.0,11.0,21.0,13.0,19.0,188,2016-08-10 07:04:47,0.2.3,,,3.0,"Type-safe data migration tool for Slick, Git and beyond.",,,10.0,11,False,3,,,,,,
291,scalacollider,sciss/scalacollider,media,https://github.com/sciss/scalacollider,https://github.com/sciss/scalacollider,AGPL-3.0,2009-12-10 16:39:10,2021-10-24 16:34:30,,,,19.0,,,8.0,,186,,,,,,A Scala sound synthesis library based on SuperCollider.,,,2.0,11,False,2,,"['scala3', 'scalajs']",,,,
292,numsca,botkop/numsca,sci,https://github.com/botkop/numsca,https://github.com/botkop/numsca,BSD-2-Clause,2017-12-06 10:18:37,2023-01-30 06:59:54,2023-01-30 06:59:54,74.0,,17.0,18.0,3.0,3.0,7.0,182,2020-04-19 10:21:27,0.1.7,,,7.0,numsca is numpy for scala.,,,,11,True,3,,,,,,
